product_name,category,price,quantity,total_sales,discount,order_date,customer_rating,payment_method,supplier_name,profit,customer_segment,region,city,customer_id,product_id,order_id,supplier_id
Table Lamp,Home & Kitchen,25404.68,4,101618.72,20,2025/01/11,4.6,Credit Card,Zojirushi,20323.744,Online,North,Delhi,CUSID0612,PROD0612,ORD00612,SUPID0612
Mixer Grinder,Home & Kitchen,27582.01,2,55164.02,8,2024/02/13,1.5,Debit Card,Zojirushi,11032.804,Retail,North,Jaipur,CUSID0613,PROD0613,ORD00613,SUPID0613
Bedsheet,Home & Kitchen,23584.89,3,70754.67,22,2024/07/07,4.1,Wallet,Zojirushi,14150.934,Wholesale,East,Kolkata,CUSID0614,PROD0614,ORD00614,SUPID0614
Educational Book,Books,24444.89,3,73334.67,21,2024/08/29,1.2,Wallet,Kodansha,14666.934,Online,East,Kolkata,CUSID0615,PROD0615,ORD00615,SUPID0615
Dress,Clothing,8080.22,2,16160.44,11,2024/03/07,3.6,Debit Card,Uniqlo,3232.088,Wholesale,West,Ahemdabad,CUSID0616,PROD0616,ORD00616,SUPID0616
Lipstick,Beauty,27860.8,2,55721.6,28,2024/07/14,2.6,Credit Card,Shiseido,11144.32,Online,West,Mumbai,CUSID0617,PROD0617,ORD00617,SUPID0617
Fiction Novel,Books,30468.47,3,91405.41,27,2024/06/27,1.7,Credit Card,Kodansha,18281.082,Online,South,Bengaluru,CUSID0618,PROD0618,ORD00618,SUPID0618
Lipstick,Beauty,7718.78,1,7718.78,9,2024/12/28,1.1,Debit Card,Shiseido,1543.756,Wholesale,East,Kolkata,CUSID0619,PROD0619,ORD00619,SUPID0619
Face Cream,Beauty,34866.42,1,34866.42,16,2024/12/18,3.6,COD,Shiseido,6973.284,Online,West,Mumbai,CUSID0620,PROD0620,ORD00620,SUPID0620
Sneakers,Clothing,5369.5,1,5369.5,21,2024/10/09,3.2,COD,Uniqlo,1073.9,Wholesale,South,Bengaluru,CUSID0621,PROD0621,ORD00621,SUPID0621
Perfume,Beauty,18338.76,5,91693.8,27,2024/02/15,4,Wallet,Shiseido,18338.76,Online,South,Chennai,CUSID0622,PROD0622,ORD00622,SUPID0622
Headphones,Electronics,48287.49,4,193149.96,17,2024/11/28,1.1,UPI,Panasonic,38629.992,Retail,South,Chennai,CUSID0623,PROD0623,ORD00623,SUPID0623
T-Shirt,Clothing,18161.01,4,72644.04,27,2024/07/13,2.3,Credit Card,Uniqlo,14528.808,Wholesale,West,Ahemdabad,CUSID0624,PROD0624,ORD00624,SUPID0624
Jeans,Clothing,21064.01,3,63192.03,29,2024/07/14,1.9,Net Banking,Uniqlo,12638.406,Online,East,Kolkata,CUSID0625,PROD0625,ORD00625,SUPID0625
Fiction Novel,Books,8598.22,5,42991.1,7,2025/02/07,1.4,UPI,Kodansha,8598.22,Online,North,Delhi,CUSID0626,PROD0626,ORD00626,SUPID0626
Smartwatch,Electronics,27897.4,2,55794.8,13,2024/11/05,1.8,COD,Panasonic,11158.96,Retail,South,Bengaluru,CUSID0627,PROD0627,ORD00627,SUPID0627
Lipstick,Beauty,3153.16,2,6306.32,21,2024/08/27,4.4,Net Banking,Shiseido,1261.264,Wholesale,West,Mumbai,CUSID0628,PROD0628,ORD00628,SUPID0628
Headphones,Electronics,25634.9,1,25634.9,21,2024/10/01,4.3,Net Banking,Sony,5126.98,Online,West,Ahemdabad,CUSID0629,PROD0629,ORD00629,SUPID0629
Smartphone,Electronics,9427.83,3,28283.49,24,2024/06/14,4.2,Net Banking,Sony,5656.698,Retail,North,Delhi,CUSID0630,PROD0630,ORD00630,SUPID0630
Shampoo,Beauty,22564.13,1,22564.13,20,2024/10/10,3.2,Wallet,Shiseido,4512.826,Online,North,Delhi,CUSID0631,PROD0631,ORD00631,SUPID0631
Sneakers,Clothing,47288.95,1,47288.95,29,2025/01/10,3.1,Wallet,Uniqlo,9457.79,Wholesale,West,Mumbai,CUSID0632,PROD0632,ORD00632,SUPID0632
Educational Book,Books,24537.79,3,73613.37,26,2024/10/09,1.6,Credit Card,Kodansha,14722.674,Online,East,Kolkata,CUSID0633,PROD0633,ORD00633,SUPID0633
Smartwatch,Electronics,22226.76,5,111133.8,17,2024/06/15,4.7,Debit Card,Sony,22226.76,Online,North,Jaipur,CUSID0634,PROD0634,ORD00634,SUPID0634
Hair Dryer,Beauty,14103.34,2,28206.68,23,2024/06/23,1.6,COD,Shiseido,5641.336,Online,West,Ahemdabad,CUSID0635,PROD0635,ORD00635,SUPID0635
Sofa Cover,Home & Kitchen,19376.32,1,19376.32,21,2024/09/22,4.5,UPI,Zojirushi,3875.264,Online,North,Delhi,CUSID0636,PROD0636,ORD00636,SUPID0636
Educational Book,Books,41619.15,1,41619.15,8,2024/05/11,4.9,Debit Card,Kodansha,8323.83,Retail,East,Kolkata,CUSID0637,PROD0637,ORD00637,SUPID0637
Cookware Set,Home & Kitchen,14084.61,3,42253.83,16,2024/09/15,4.9,Wallet,Zojirushi,8450.766,Retail,South,Chennai,CUSID0638,PROD0638,ORD00638,SUPID0638
Smartwatch,Electronics,25935.66,5,129678.3,13,2024/12/23,3.7,Debit Card,Sony,25935.66,Wholesale,North,Jaipur,CUSID0639,PROD0639,ORD00639,SUPID0639
Smartwatch,Electronics,30657.64,5,153288.2,23,2024/12/10,4.8,Net Banking,Sony,30657.64,Retail,East,Kolkata,CUSID0640,PROD0640,ORD00640,SUPID0640
Dress,Clothing,13596.18,3,40788.54,16,2024/07/06,2.9,Credit Card,Uniqlo,8157.708,Retail,West,Ahemdabad,CUSID0641,PROD0641,ORD00641,SUPID0641
Hair Dryer,Beauty,28379.75,5,141898.75,13,2024/12/03,4.4,COD,Shiseido,28379.75,Wholesale,North,Jaipur,CUSID0642,PROD0642,ORD00642,SUPID0642
Dress,Clothing,12422.09,2,24844.18,11,2024/04/05,3.4,COD,Uniqlo,4968.836,Retail,North,Delhi,CUSID0643,PROD0643,ORD00643,SUPID0643
Shampoo,Beauty,18747.94,1,18747.94,18,2024/10/31,2.2,Net Banking,Shiseido,3749.588,Retail,West,Ahemdabad,CUSID0644,PROD0644,ORD00644,SUPID0644
Smartwatch,Electronics,35524.56,1,35524.56,24,2024/08/08,2,UPI,Sony,7104.912,Wholesale,South,Chennai,CUSID0645,PROD0645,ORD00645,SUPID0645
T-Shirt,Clothing,36454.63,1,36454.63,23,2024/06/21,4.3,UPI,Uniqlo,7290.926,Wholesale,West,Mumbai,CUSID0646,PROD0646,ORD00646,SUPID0646
Laptop,Electronics,23249.27,3,69747.81,30,2024/09/28,2.2,Credit Card,Sony,13949.562,Wholesale,North,Delhi,CUSID0647,PROD0647,ORD00647,SUPID0647
Shampoo,Beauty,48842.53,1,48842.53,19,2024/05/12,2.7,Net Banking,Shiseido,9768.506,Online,West,Ahemdabad,CUSID0648,PROD0648,ORD00648,SUPID0648
Tablet,Electronics,21881.01,1,21881.01,20,2024/05/11,3.5,Wallet,Sony,4376.202,Online,East,Kolkata,CUSID0649,PROD0649,ORD00649,SUPID0649
Educational Book,Books,38964.36,5,194821.8,25,2024/10/29,3.9,Wallet,Kodansha,38964.36,Wholesale,West,Ahemdabad,CUSID0650,PROD0650,ORD00650,SUPID0650
Sofa Cover,Home & Kitchen,1435.38,4,5741.52,9,2024/03/24,2,UPI,Zojirushi,1148.304,Wholesale,North,Jaipur,CUSID0651,PROD0651,ORD00651,SUPID0651
Laptop,Electronics,2536.16,5,12680.8,7,2024/05/18,1.8,COD,Sony,2536.16,Wholesale,West,Mumbai,CUSID0652,PROD0652,ORD00652,SUPID0652
Headphones,Electronics,21992.38,5,109961.9,16,2024/07/28,3.9,Debit Card,Sony,21992.38,Online,South,Bengaluru,CUSID0653,PROD0653,ORD00653,SUPID0653
Lipstick,Beauty,20194.2,2,40388.4,29,2024/10/16,3.1,Debit Card,Shiseido,8077.68,Online,West,Ahemdabad,CUSID0654,PROD0654,ORD00654,SUPID0654
Jacket,Clothing,18789.81,3,56369.43,24,2024/04/25,2,Debit Card,Uniqlo,11273.886,Retail,South,Bengaluru,CUSID0655,PROD0655,ORD00655,SUPID0655
Laptop,Electronics,33027.63,2,66055.26,25,2024/08/31,1.5,COD,Panasonic,13211.052,Retail,East,Kolkata,CUSID0656,PROD0656,ORD00656,SUPID0656
Shampoo,Beauty,44953.24,5,224766.2,8,2024/07/27,1.1,Wallet,Shiseido,44953.24,Wholesale,South,Bengaluru,CUSID0657,PROD0657,ORD00657,SUPID0657
Jacket,Clothing,47047.23,5,235236.15,25,2024/11/17,3,Wallet,Uniqlo,47047.23,Online,West,Ahemdabad,CUSID0658,PROD0658,ORD00658,SUPID0658
Headphones,Electronics,34358.78,3,103076.34,27,2024/09/28,2.4,Net Banking,Panasonic,20615.268,Online,North,Jaipur,CUSID0659,PROD0659,ORD00659,SUPID0659
Lipstick,Beauty,12779.59,5,63897.95,20,2024/11/24,2.8,Credit Card,Shiseido,12779.59,Online,South,Chennai,CUSID0660,PROD0660,ORD00660,SUPID0660
Cookbook,Books,30878.47,5,154392.35,29,2024/07/11,2.5,UPI,Kodansha,30878.47,Wholesale,East,Kolkata,CUSID0661,PROD0661,ORD00661,SUPID0661
Face Cream,Beauty,24227.24,1,24227.24,11,2024/03/01,2.7,Debit Card,Shiseido,4845.448,Retail,South,Chennai,CUSID0662,PROD0662,ORD00662,SUPID0662
Jeans,Clothing,15282.31,4,61129.24,17,2024/06/17,2.1,Net Banking,Uniqlo,12225.848,Wholesale,South,Chennai,CUSID0663,PROD0663,ORD00663,SUPID0663
Lipstick,Beauty,46933.96,1,46933.96,25,2024/06/03,2.5,Debit Card,Shiseido,9386.792,Retail,South,Chennai,CUSID0664,PROD0664,ORD00664,SUPID0664
Perfume,Beauty,14622.12,1,14622.12,14,2025/01/02,4.9,Credit Card,Shiseido,2924.424,Retail,East,Kolkata,CUSID0665,PROD0665,ORD00665,SUPID0665
Cookbook,Books,34830.28,4,139321.12,30,2024/11/13,2.9,Credit Card,Kodansha,27864.224,Wholesale,West,Ahemdabad,CUSID0666,PROD0666,ORD00666,SUPID0666
Perfume,Beauty,43118.19,5,215590.95,11,2025/01/17,4,Net Banking,Shiseido,43118.19,Retail,South,Chennai,CUSID0667,PROD0667,ORD00667,SUPID0667
Cookbook,Books,29885.36,3,89656.08,18,2024/05/04,4.1,Debit Card,Kodansha,17931.216,Retail,South,Bengaluru,CUSID0668,PROD0668,ORD00668,SUPID0668
Educational Book,Books,7728.33,5,38641.65,30,2024/06/28,3.9,COD,Kodansha,7728.33,Online,North,Delhi,CUSID0669,PROD0669,ORD00669,SUPID0669
Cookware Set,Home & Kitchen,36096.74,5,180483.7,9,2025/01/22,1.8,Net Banking,Zojirushi,36096.74,Retail,East,Kolkata,CUSID0670,PROD0670,ORD00670,SUPID0670
T-Shirt,Clothing,19275.66,4,77102.64,7,2024/04/17,1.8,Net Banking,Uniqlo,15420.528,Wholesale,South,Chennai,CUSID0671,PROD0671,ORD00671,SUPID0671
Sofa Cover,Home & Kitchen,15387.59,4,61550.36,27,2024/09/23,1,Wallet,Zojirushi,12310.072,Wholesale,East,Kolkata,CUSID0672,PROD0672,ORD00672,SUPID0672
Smartphone,Electronics,23806.64,1,23806.64,15,2024/03/02,2.5,Debit Card,Sony,4761.328,Retail,South,Chennai,CUSID0673,PROD0673,ORD00673,SUPID0673
Hair Dryer,Beauty,28568.97,1,28568.97,15,2024/07/02,1,Debit Card,Shiseido,5713.794,Online,West,Ahemdabad,CUSID0674,PROD0674,ORD00674,SUPID0674
Laptop,Electronics,40753.52,1,40753.52,22,2024/03/01,4.2,Debit Card,Sony,8150.704,Online,West,Mumbai,CUSID0675,PROD0675,ORD00675,SUPID0675
Tablet,Electronics,38571.81,4,154287.24,19,2024/03/16,1.2,COD,Sony,30857.448,Retail,South,Bengaluru,CUSID0676,PROD0676,ORD00676,SUPID0676
Smartphone,Electronics,25161.91,5,125809.55,16,2024/05/04,3.4,Wallet,Sony,25161.91,Retail,West,Ahemdabad,CUSID0677,PROD0677,ORD00677,SUPID0677
Perfume,Beauty,12124.19,3,36372.57,13,2024/11/21,4.7,Debit Card,Shiseido,7274.514,Wholesale,South,Bengaluru,CUSID0678,PROD0678,ORD00678,SUPID0678
Educational Book,Books,2013.64,3,6040.92,14,2024/03/13,3.8,UPI,Kodansha,1208.184,Retail,West,Mumbai,CUSID0679,PROD0679,ORD00679,SUPID0679
Bedsheet,Home & Kitchen,6002.25,3,18006.75,30,2024/10/04,3.5,COD,Zojirushi,3601.35,Online,North,Jaipur,CUSID0680,PROD0680,ORD00680,SUPID0680
Self-Help Book,Books,31332.42,4,125329.68,16,2024/09/08,1.4,Credit Card,Kodansha,25065.936,Retail,North,Delhi,CUSID0681,PROD0681,ORD00681,SUPID0681
Bedsheet,Home & Kitchen,17539.19,1,17539.19,21,2024/07/07,3.9,Wallet,Zojirushi,3507.838,Wholesale,North,Delhi,CUSID0682,PROD0682,ORD00682,SUPID0682
Fiction Novel,Books,14865.47,2,29730.94,10,2024/08/23,1.6,UPI,Kodansha,5946.188,Wholesale,East,Kolkata,CUSID0683,PROD0683,ORD00683,SUPID0683
Dress,Clothing,48130.6,5,240653,11,2024/11/23,4,UPI,Uniqlo,48130.6,Wholesale,East,Kolkata,CUSID0684,PROD0684,ORD00684,SUPID0684
Educational Book,Books,8970.27,3,26910.81,18,2024/06/21,1.1,COD,Kodansha,5382.162,Wholesale,North,Jaipur,CUSID0685,PROD0685,ORD00685,SUPID0685
Headphones,Electronics,14359.73,2,28719.46,17,2024/06/22,4.4,UPI,Panasonic,5743.892,Wholesale,East,Kolkata,CUSID0686,PROD0686,ORD00686,SUPID0686
Perfume,Beauty,17009.73,4,68038.92,12,2024/11/12,3.7,Debit Card,Shiseido,13607.784,Retail,West,Ahemdabad,CUSID0687,PROD0687,ORD00687,SUPID0687
T-Shirt,Clothing,10385.24,2,20770.48,14,2024/03/22,4.7,UPI,Uniqlo,4154.096,Retail,South,Bengaluru,CUSID0688,PROD0688,ORD00688,SUPID0688
Tablet,Electronics,28261.1,2,56522.2,13,2025/01/26,4.3,Wallet,Panasonic,11304.44,Retail,South,Bengaluru,CUSID0689,PROD0689,ORD00689,SUPID0689
Jeans,Clothing,23320.94,2,46641.88,22,2024/05/02,3.2,Wallet,Uniqlo,9328.376,Retail,South,Bengaluru,CUSID0690,PROD0690,ORD00690,SUPID0690
T-Shirt,Clothing,16038,5,80190,30,2024/12/20,2.3,Credit Card,Uniqlo,16038,Wholesale,North,Delhi,CUSID0691,PROD0691,ORD00691,SUPID0691
Sneakers,Clothing,43719.71,5,218598.55,6,2024/11/12,3.4,UPI,Uniqlo,43719.71,Online,East,Kolkata,CUSID0692,PROD0692,ORD00692,SUPID0692
Cookbook,Books,19669.48,2,39338.96,9,2024/05/17,2,Wallet,Kodansha,7867.792,Retail,West,Ahemdabad,CUSID0693,PROD0693,ORD00693,SUPID0693
Lipstick,Beauty,27396.01,1,27396.01,9,2024/03/20,4.9,COD,Shiseido,5479.202,Online,West,Ahemdabad,CUSID0694,PROD0694,ORD00694,SUPID0694
Jacket,Clothing,13763.17,5,68815.85,10,2024/05/22,3.6,Wallet,Uniqlo,13763.17,Retail,North,Jaipur,CUSID0695,PROD0695,ORD00695,SUPID0695
Cookware Set,Home & Kitchen,6421.63,2,12843.26,23,2024/03/05,1.5,Net Banking,Zojirushi,2568.652,Retail,West,Mumbai,CUSID0696,PROD0696,ORD00696,SUPID0696
Self-Help Book,Books,4617.2,4,18468.8,12,2024/03/19,3.8,UPI,Kodansha,3693.76,Online,West,Mumbai,CUSID0697,PROD0697,ORD00697,SUPID0697
T-Shirt,Clothing,6022.31,5,30111.55,20,2024/08/09,3.5,Credit Card,Uniqlo,6022.31,Wholesale,West,Mumbai,CUSID0698,PROD0698,ORD00698,SUPID0698
Face Cream,Beauty,38968.52,4,155874.08,17,2024/11/04,3.9,Net Banking,Shiseido,31174.816,Retail,West,Mumbai,CUSID0699,PROD0699,ORD00699,SUPID0699
Laptop,Electronics,20435.34,5,102176.7,5,2024/10/17,3.8,Credit Card,Panasonic,20435.34,Retail,East,Kolkata,CUSID0700,PROD0700,ORD00700,SUPID0700
Tablet,Electronics,25115.71,2,50231.42,26,2024/08/18,2.5,Wallet,Sony,10046.284,Retail,West,Mumbai,CUSID0701,PROD0701,ORD00701,SUPID0701
Headphones,Electronics,36115.48,1,36115.48,24,2024/04/13,3,UPI,Sony,7223.096,Online,South,Bengaluru,CUSID0702,PROD0702,ORD00702,SUPID0702
Table Lamp,Home & Kitchen,13372.74,2,26745.48,21,2024/09/08,1.7,Wallet,Zojirushi,5349.096,Wholesale,North,Jaipur,CUSID0703,PROD0703,ORD00703,SUPID0703
Educational Book,Books,32472.59,1,32472.59,11,2024/03/27,1,Wallet,Kodansha,6494.518,Online,East,Kolkata,CUSID0704,PROD0704,ORD00704,SUPID0704
Fiction Novel,Books,12097.46,5,60487.3,29,2024/05/21,4.2,COD,Kodansha,12097.46,Online,West,Ahemdabad,CUSID0705,PROD0705,ORD00705,SUPID0705
Cookbook,Books,34446.42,3,103339.26,17,2024/02/27,2.4,UPI,Kodansha,20667.852,Wholesale,East,Kolkata,CUSID0706,PROD0706,ORD00706,SUPID0706
Educational Book,Books,13420.4,4,53681.6,8,2024/12/26,4.7,COD,Kodansha,10736.32,Online,West,Mumbai,CUSID0707,PROD0707,ORD00707,SUPID0707
Comic Book,Books,20686.94,3,62060.82,8,2024/12/26,4.1,Wallet,Kodansha,12412.164,Wholesale,South,Bengaluru,CUSID0708,PROD0708,ORD00708,SUPID0708
Headphones,Electronics,29418.33,2,58836.66,10,2024/07/30,3.3,COD,Sony,11767.332,Retail,North,Jaipur,CUSID0709,PROD0709,ORD00709,SUPID0709
Self-Help Book,Books,6115.91,1,6115.91,23,2024/05/14,1.5,UPI,Kodansha,1223.182,Wholesale,West,Ahemdabad,CUSID0710,PROD0710,ORD00710,SUPID0710
Self-Help Book,Books,33404.12,3,100212.36,16,2024/08/21,2.7,Debit Card,Kodansha,20042.472,Retail,West,Ahemdabad,CUSID0711,PROD0711,ORD00711,SUPID0711
Jeans,Clothing,40046.19,2,80092.38,26,2024/05/07,1.2,UPI,Uniqlo,16018.476,Online,West,Ahemdabad,CUSID0712,PROD0712,ORD00712,SUPID0712
Self-Help Book,Books,22709.95,2,45419.9,11,2024/10/24,4,Credit Card,Kodansha,9083.98,Online,West,Mumbai,CUSID0713,PROD0713,ORD00713,SUPID0713
Fiction Novel,Books,22315.58,1,22315.58,14,2024/09/08,2.6,UPI,Kodansha,4463.116,Retail,North,Jaipur,CUSID0714,PROD0714,ORD00714,SUPID0714
Jeans,Clothing,47608.93,1,47608.93,30,2024/02/25,4.2,UPI,Uniqlo,9521.786,Online,North,Jaipur,CUSID0715,PROD0715,ORD00715,SUPID0715
Jacket,Clothing,19846.64,1,19846.64,23,2024/08/09,3.3,Net Banking,Uniqlo,3969.328,Wholesale,South,Bengaluru,CUSID0716,PROD0716,ORD00716,SUPID0716
Fiction Novel,Books,5975.89,3,17927.67,11,2024/09/01,4.8,UPI,Kodansha,3585.534,Retail,North,Jaipur,CUSID0717,PROD0717,ORD00717,SUPID0717
Fiction Novel,Books,49409.89,4,197639.56,7,2024/09/26,4.1,Net Banking,Kodansha,39527.912,Online,West,Mumbai,CUSID0718,PROD0718,ORD00718,SUPID0718
Dress,Clothing,13885.05,5,69425.25,17,2024/10/12,3.5,Credit Card,Uniqlo,13885.05,Retail,South,Bengaluru,CUSID0719,PROD0719,ORD00719,SUPID0719
Shampoo,Beauty,4080.78,3,12242.34,17,2024/04/08,4.9,Credit Card,Shiseido,2448.468,Wholesale,South,Chennai,CUSID0720,PROD0720,ORD00720,SUPID0720
Headphones,Electronics,27306.31,3,81918.93,22,2024/03/18,3.8,Credit Card,Sony,16383.786,Wholesale,South,Chennai,CUSID0721,PROD0721,ORD00721,SUPID0721
Cookware Set,Home & Kitchen,16580.24,5,82901.2,30,2024/12/02,4.6,Net Banking,Zojirushi,16580.24,Online,West,Ahemdabad,CUSID0722,PROD0722,ORD00722,SUPID0722
Comic Book,Books,12798.83,4,51195.32,24,2024/11/06,5,UPI,Kodansha,10239.064,Wholesale,East,Kolkata,CUSID0723,PROD0723,ORD00723,SUPID0723
Educational Book,Books,18574.12,1,18574.12,12,2024/10/14,3.3,Wallet,Kodansha,3714.824,Retail,West,Mumbai,CUSID0724,PROD0724,ORD00724,SUPID0724
Cookware Set,Home & Kitchen,30836.98,4,123347.92,13,2024/02/14,1.1,Wallet,Zojirushi,24669.584,Wholesale,North,Delhi,CUSID0725,PROD0725,ORD00725,SUPID0725
Sneakers,Clothing,48620.13,4,194480.52,11,2024/07/21,1.9,Debit Card,Uniqlo,38896.104,Retail,North,Jaipur,CUSID0726,PROD0726,ORD00726,SUPID0726
Cookbook,Books,16390.44,2,32780.88,5,2024/08/12,4.2,Credit Card,Kodansha,6556.176,Retail,West,Mumbai,CUSID0727,PROD0727,ORD00727,SUPID0727
Face Cream,Beauty,18862.01,3,56586.03,7,2024/12/10,3,Wallet,Shiseido,11317.206,Wholesale,West,Mumbai,CUSID0728,PROD0728,ORD00728,SUPID0728
Smartwatch,Electronics,11448.28,1,11448.28,17,2024/08/04,3.6,Net Banking,Panasonic,2289.656,Online,South,Bengaluru,CUSID0729,PROD0729,ORD00729,SUPID0729
Hair Dryer,Beauty,24384.05,2,48768.1,29,2024/07/26,3,Debit Card,Shiseido,9753.62,Wholesale,West,Mumbai,CUSID0730,PROD0730,ORD00730,SUPID0730
Perfume,Beauty,18179.43,1,18179.43,21,2024/03/20,4.3,Wallet,Shiseido,3635.886,Retail,South,Chennai,CUSID0731,PROD0731,ORD00731,SUPID0731
Cookware Set,Home & Kitchen,22430.51,1,22430.51,29,2024/09/19,4.5,Credit Card,Zojirushi,4486.102,Retail,North,Delhi,CUSID0732,PROD0732,ORD00732,SUPID0732
Sofa Cover,Home & Kitchen,10241.78,2,20483.56,28,2025/01/15,3.7,Wallet,Zojirushi,4096.712,Wholesale,South,Bengaluru,CUSID0733,PROD0733,ORD00733,SUPID0733
Dress,Clothing,17800.74,3,53402.22,5,2024/11/05,2.9,Wallet,Uniqlo,10680.444,Online,West,Mumbai,CUSID0734,PROD0734,ORD00734,SUPID0734
Comic Book,Books,16174.96,5,80874.8,10,2024/02/19,4.9,Credit Card,Kodansha,16174.96,Online,North,Delhi,CUSID0735,PROD0735,ORD00735,SUPID0735
Cookware Set,Home & Kitchen,2370.61,5,11853.05,25,2024/06/08,3.1,Debit Card,Zojirushi,2370.61,Retail,East,Kolkata,CUSID0736,PROD0736,ORD00736,SUPID0736
Hair Dryer,Beauty,139.85,3,419.55,10,2024/09/14,2,UPI,Shiseido,83.91,Retail,South,Chennai,CUSID0737,PROD0737,ORD00737,SUPID0737
Smartwatch,Electronics,2519.18,1,2519.18,30,2024/12/01,2.4,Net Banking,Sony,503.836,Online,North,Jaipur,CUSID0738,PROD0738,ORD00738,SUPID0738
Hair Dryer,Beauty,32626.32,4,130505.28,16,2024/10/21,2.9,UPI,Shiseido,26101.056,Wholesale,South,Bengaluru,CUSID0739,PROD0739,ORD00739,SUPID0739
Smartphone,Electronics,14636.55,3,43909.65,17,2024/05/09,3.6,Credit Card,Panasonic,8781.93,Retail,North,Delhi,CUSID0740,PROD0740,ORD00740,SUPID0740
Face Cream,Beauty,19549.44,5,97747.2,17,2024/08/07,1.7,Wallet,Shiseido,19549.44,Retail,North,Jaipur,CUSID0741,PROD0741,ORD00741,SUPID0741
Headphones,Electronics,37195.73,2,74391.46,19,2024/11/28,2.7,UPI,Sony,14878.292,Online,South,Chennai,CUSID0742,PROD0742,ORD00742,SUPID0742
Sofa Cover,Home & Kitchen,34821.93,3,104465.79,25,2024/10/20,4.4,Credit Card,Zojirushi,20893.158,Wholesale,East,Kolkata,CUSID0743,PROD0743,ORD00743,SUPID0743
Lipstick,Beauty,28630.92,4,114523.68,20,2025/01/18,4.2,Credit Card,Shiseido,22904.736,Online,North,Delhi,CUSID0744,PROD0744,ORD00744,SUPID0744
T-Shirt,Clothing,25059.36,5,125296.8,26,2024/03/07,2.4,UPI,Uniqlo,25059.36,Wholesale,North,Delhi,CUSID0745,PROD0745,ORD00745,SUPID0745
Sofa Cover,Home & Kitchen,47795.34,1,47795.34,25,2024/12/13,2.3,COD,Zojirushi,9559.068,Wholesale,North,Delhi,CUSID0746,PROD0746,ORD00746,SUPID0746
Sneakers,Clothing,36918.2,4,147672.8,15,2024/02/28,3.2,Wallet,Uniqlo,29534.56,Wholesale,East,Kolkata,CUSID0747,PROD0747,ORD00747,SUPID0747
Lipstick,Beauty,3394.38,3,10183.14,9,2024/06/26,3.5,UPI,Shiseido,2036.628,Retail,East,Kolkata,CUSID0748,PROD0748,ORD00748,SUPID0748
Smartphone,Electronics,11142.38,5,55711.9,8,2024/08/07,3.3,Credit Card,Sony,11142.38,Online,West,Mumbai,CUSID0749,PROD0749,ORD00749,SUPID0749
Cookware Set,Home & Kitchen,18602.85,5,93014.25,7,2024/10/25,4.3,UPI,Zojirushi,18602.85,Online,South,Chennai,CUSID0750,PROD0750,ORD00750,SUPID0750
Jacket,Clothing,13557.11,5,67785.55,23,2024/05/25,1.3,Net Banking,Uniqlo,13557.11,Wholesale,East,Kolkata,CUSID0751,PROD0751,ORD00751,SUPID0751
Mixer Grinder,Home & Kitchen,13559.18,1,13559.18,24,2024/08/11,1,Debit Card,Zojirushi,2711.836,Retail,South,Bengaluru,CUSID0752,PROD0752,ORD00752,SUPID0752
Tablet,Electronics,41926.03,2,83852.06,29,2025/02/01,3.6,COD,Sony,16770.412,Retail,West,Mumbai,CUSID0753,PROD0753,ORD00753,SUPID0753
Lipstick,Beauty,12930.46,4,51721.84,22,2024/12/30,1.9,Net Banking,Shiseido,10344.368,Online,South,Bengaluru,CUSID0754,PROD0754,ORD00754,SUPID0754
Laptop,Electronics,37355.59,3,112066.77,19,2024/07/08,1.7,Wallet,Sony,22413.354,Retail,East,Kolkata,CUSID0755,PROD0755,ORD00755,SUPID0755
Lipstick,Beauty,18385.32,5,91926.6,13,2024/05/15,3.8,UPI,Shiseido,18385.32,Retail,South,Bengaluru,CUSID0756,PROD0756,ORD00756,SUPID0756
Cookbook,Books,5299.58,4,21198.32,21,2024/08/27,2.8,Debit Card,Kodansha,4239.664,Wholesale,East,Kolkata,CUSID0757,PROD0757,ORD00757,SUPID0757
Educational Book,Books,7649.41,4,30597.64,18,2024/04/16,1.6,UPI,Kodansha,6119.528,Retail,South,Chennai,CUSID0758,PROD0758,ORD00758,SUPID0758
Mixer Grinder,Home & Kitchen,36950.98,4,147803.92,19,2024/10/07,3,Debit Card,Zojirushi,29560.784,Wholesale,East,Kolkata,CUSID0759,PROD0759,ORD00759,SUPID0759
Comic Book,Books,2136.99,1,2136.99,5,2024/09/07,2.2,Net Banking,Kodansha,427.398,Online,East,Kolkata,CUSID0760,PROD0760,ORD00760,SUPID0760
Sofa Cover,Home & Kitchen,19693.93,5,98469.65,25,2024/04/13,1.9,Wallet,Zojirushi,19693.93,Retail,South,Chennai,CUSID0761,PROD0761,ORD00761,SUPID0761
Sofa Cover,Home & Kitchen,16179.61,2,32359.22,26,2024/11/11,2.7,Debit Card,Zojirushi,6471.844,Online,West,Ahemdabad,CUSID0762,PROD0762,ORD00762,SUPID0762
Educational Book,Books,45910.23,4,183640.92,26,2024/12/26,1.6,Net Banking,Kodansha,36728.184,Online,North,Jaipur,CUSID0763,PROD0763,ORD00763,SUPID0763
Lipstick,Beauty,6685.9,2,13371.8,7,2024/02/20,2,Debit Card,Shiseido,2674.36,Retail,West,Mumbai,CUSID0764,PROD0764,ORD00764,SUPID0764
